year,granteename,fips,countyOriginal,county,contexts,settings,ct
2024,Countryside Public Health,,Swift County,Swift,MN Eats,Community,1
2024,Countryside Public Health,,Swift County,Swift,MN Eats,Community,1
2024,Countryside Public Health,,Swift County,Swift,MN Eats,Community,1
2024,Countryside Public Health,,Swift County,Swift,MN Eats,Community,1
2024,Countryside Public Health,,Swift County,Swift,MN Eats,"Community, Workplace",1
2024,Countryside Public Health,,Swift County,Swift,MN Moves,Community,1
2024,Countryside Public Health,,Swift County,Swift,MN Moves,Community,1
2024,Countryside Public Health,,Swift County,Swift,"MN Breathes, MN Well-being","Health Care, Workplace",1
2023,Countryside Public Health,,Swift County,Swift,MN Moves,Community,1
2023,Countryside Public Health,,Swift County,Swift,"MN CFT, MN Eats","Community, Workplace",1
2023,Countryside Public Health,,Swift County,Swift,"MN CFT, MN Eats, MN Well-being","Community, Workplace",1
2023,Countryside Public Health,,Swift County,Swift,"MN Eats, MN Well-being",Community,1
2023,Countryside Public Health,,Swift County,Swift,MN Eats,"Schools, Workplace",1
2023,Countryside Public Health,,Swift County,Swift,"MN Eats, MN Well-being",Schools,1
2023,Countryside Public Health,,Swift County,Swift,MN Moves,Workplace,1
2023,Countryside Public Health,,Swift County,Swift,MN Eats,Community,1
2023,Countryside Public Health,,Swift County,Swift,MN Eats,Workplace,1
2023,Countryside Public Health,,Swift County,Swift,"MN Eats, MN Well-being",Community,1
2023,Countryside Public Health,,Swift County,Swift,"MN Eats, MN Well-being",Community,1
2023,Countryside Public Health,,Swift County,Swift,MN CFT,Community,1
2023,Countryside Public Health,,Swift County,Swift,"MN Eats, MN Moves, MN Well-being","Schools, Workplace",1
2023,Countryside Public Health,,Swift County,Swift,MN Eats,Community,1
2023,Countryside Public Health,,Swift County,Swift,MN Eats,"Community, Schools",1
2023,Countryside Public Health,,Swift County,Swift,MN Eats,Community,1
2023,Countryside Public Health,,Swift County,Swift,MN Eats,Workplace,1
2023,Countryside Public Health,,Swift County,Swift,MN Eats,Community,1
2023,Countryside Public Health,,Swift County,Swift,MN CFT,Community,1
2023,Countryside Public Health,,Swift County,Swift,MN Well-being,Community,1
2023,Countryside Public Health,,Swift County,Swift,MN Well-being,Community,1
2024,Morrison-Todd-Wadena CHB,,Todd County,Todd,MN Eats,Community,1
2024,Morrison-Todd-Wadena CHB,,Todd County,Todd,MN Eats,Community,1
2024,Morrison-Todd-Wadena CHB,,Todd County,Todd,MN Eats,Community,1
2024,Morrison-Todd-Wadena CHB,,Todd County,Todd,MN Eats,Community,1
2024,Morrison-Todd-Wadena CHB,,Todd County,Todd,MN Well-being,Schools,1
2024,Morrison-Todd-Wadena CHB,,Todd County,Todd,MN Well-being,Schools,1
2023,Morrison-Todd-Wadena CHB,,Todd County,Todd,"MN Eats, MN Well-being",Community,1
2023,Morrison-Todd-Wadena CHB,,Todd County,Todd,MN Well-being,Schools,1
2023,Morrison-Todd-Wadena CHB,,Todd County,Todd,MN Well-being,Schools,1
2023,Morrison-Todd-Wadena CHB,,Todd County,Todd,MN Eats,Community,1
2023,Morrison-Todd-Wadena CHB,,Todd County,Todd,MN Eats,Community,1
2023,Morrison-Todd-Wadena CHB,,Todd County,Todd,MN Eats,Community,1
2023,Morrison-Todd-Wadena CHB,,Todd County,Todd,MN Eats,Community,1
2024,Horizon SHIP,,Traverse County,Traverse,"MN Eats, MN Moves",Community,1
2023,Horizon SHIP,,Traverse County,Traverse,"MN Moves, MN Well-being",Schools,1
2023,Horizon SHIP,,Traverse County,Traverse,MN Eats,Community,1
2023,Horizon SHIP,,Traverse County,Traverse,"MN Eats, MN Well-being",Schools,1
2023,Horizon SHIP,,Traverse County,Traverse,MN Eats,Community,1
2023,Horizon SHIP,,Traverse County,Traverse,MN Eats,Health Care,1
2024,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,"MN Eats, MN Well-being","Community, Workplace",1
2024,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,"MN Breathes, MN Eats",Schools,1
2024,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,"MN Breathes, MN Eats, MN Moves, MN Well-being",Schools,1
2024,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,"MN Breathes, MN Eats, MN Moves",Schools,1
2024,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,"MN Breathes, MN Eats, MN Moves",Schools,1
2024,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,"MN Breathes, MN Moves, MN Well-being",Schools,1
2024,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,"MN Breathes, MN Moves, MN Well-being",Schools,1
2024,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,"MN Breathes, MN Moves, MN Well-being",Schools,1
2024,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,"MN Breathes, MN Moves, MN Well-being",Schools,1
2024,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,"MN Breathes, MN Well-being",Schools,1
2024,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,"MN Breathes, MN Well-being",Schools,1
2024,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Eats,Community,1
2024,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Eats,Community,1
2024,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Eats,Community,1
2024,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Eats,Community,1
2024,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Eats,Community,1
2024,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Eats,Health Care,1
2024,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,"MN Eats, MN Moves",Community,1
2024,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Well-being,Health Care,1
2024,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Moves,Community,1
2024,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Moves,Community,1
2024,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Moves,Community,1
2024,Olmsted SHIP,,Wabasha County,Wabasha,MN Well-being,Community,1
2024,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Eats,Workplace,1
2024,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Eats,Workplace,1
2024,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Eats,Workplace,1
2024,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,"MN Eats, MN Moves","Community, Workplace",1
2024,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Moves,Schools,1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN CFT,"Schools, Workplace",1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Moves,Community,1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Moves,Community,1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,"MN Eats, MN Moves",Community,1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Eats,Community,1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Moves,Schools,1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,"MN Moves, MN Well-being",Schools,1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Moves,Schools,1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Moves,Schools,1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,"MN Eats, MN Well-being","Health Care, Workplace",1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Moves,Schools,1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Moves,Schools,1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,"MN CFT, MN Eats, MN Moves",Workplace,1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,"MN CFT, MN Eats, MN Moves",Workplace,1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,"MN CFT, MN Eats, MN Moves",Workplace,1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Eats,Community,1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Eats,Community,1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,"MN CFT, MN Moves","Schools, Workplace",1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Moves,Workplace,1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,"MN CFT, MN Moves","Schools, Workplace",1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Eats,Community,1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Moves,Community,1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Moves,Community,1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Moves,Schools,1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,"MN Eats, MN Moves",Schools,1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Eats,Community,1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,"MN Eats, MN Moves",Community,1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Eats,Community,1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Eats,Community,1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Well-being,"Health Care, Workplace",1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Moves,Community,1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Moves,Community,1
2023,Wabasha County Public Health SHIP,,Wabasha County,Wabasha,MN Well-being,Health Care,1
2024,Morrison-Todd-Wadena CHB,,Wadena County,Wadena,"MN Breathes, MN Eats, MN Well-being",Schools,1
2024,Morrison-Todd-Wadena CHB,,Wadena County,Wadena,"MN Breathes, MN Eats, MN Well-being",Schools,1
2024,Morrison-Todd-Wadena CHB,,Wadena County,Wadena,"MN Breathes, MN Eats",Schools,1
2024,Morrison-Todd-Wadena CHB,,Wadena County,Wadena,"MN Breathes, MN Eats, MN Well-being",Schools,1
2024,Morrison-Todd-Wadena CHB,,Wadena County,Wadena,"MN Breathes, MN Eats, MN Well-being",Schools,1
2024,Morrison-Todd-Wadena CHB,,Wadena County,Wadena,"MN Breathes, MN Eats, MN Well-being",Schools,1
2024,Morrison-Todd-Wadena CHB,,Wadena County,Wadena,"MN Breathes, MN Eats, MN Well-being",Schools,1
2024,Morrison-Todd-Wadena CHB,,Wadena County,Wadena,MN Well-being,"Community, Workplace",1
2024,Morrison-Todd-Wadena CHB,,Wadena County,Wadena,"MN Eats, MN Moves, MN Well-being",Workplace,1
2024,Morrison-Todd-Wadena CHB,,Wadena County,Wadena,MN Well-being,Community,1
2023,Morrison-Todd-Wadena CHB,,Wadena County,Wadena,MN Well-being,Community,1
2023,Morrison-Todd-Wadena CHB,,Wadena County,Wadena,MN Eats,Schools,1
2023,Morrison-Todd-Wadena CHB,,Wadena County,Wadena,MN Eats,Schools,1
2023,Morrison-Todd-Wadena CHB,,Wadena County,Wadena,MN Eats,Schools,1
2023,Morrison-Todd-Wadena CHB,,Wadena County,Wadena,"MN Eats, MN Moves, MN Well-being",Workplace,1
2023,Morrison-Todd-Wadena CHB,,Wadena County,Wadena,MN Eats,Schools,1
2023,Morrison-Todd-Wadena CHB,,Wadena County,Wadena,MN Eats,Schools,1
2023,Morrison-Todd-Wadena CHB,,Wadena County,Wadena,MN Well-being,Community,1
2024,Healthy Together,,Waseca County,Waseca,MN Eats,Schools,1
2024,Healthy Together,,Waseca County,Waseca,MN Eats,Community,1
2024,Healthy Together,,Waseca County,Waseca,MN Eats,Workplace,1
2023,Healthy Together,,Waseca County,Waseca,MN Eats,Workplace,1
2023,Healthy Together,,Waseca County,Waseca,MN Well-being,Schools,1
2023,Healthy Together,,Waseca County,Waseca,MN Well-being,Schools,1
2023,Healthy Together,,Waseca County,Waseca,MN Well-being,Schools,1
2023,Healthy Together,,Waseca County,Waseca,MN Eats,Workplace,1
2024,Washington County,,Washington County,Washington,MN Eats,Workplace,1
2024,Washington County,,Washington County,Washington,MN Eats,Community,1
2024,Washington County,,Washington County,Washington,MN Eats,Workplace,1
2024,Washington County,,Washington County,Washington,MN Eats,Workplace,1
2024,Washington County,,Washington County,Washington,MN Eats,Workplace,1
2024,Washington County,,Washington County,Washington,MN Eats,Workplace,1
2024,Washington County,,Washington County,Washington,MN Eats,Workplace,1
2024,Washington County,,Washington County,Washington,MN Well-being,Community,1
2024,Washington County,,Washington County,Washington,MN Well-being,Community,1
2024,Washington County,,Washington County,Washington,MN Well-being,Community,1
2024,Washington County,,Washington County,Washington,"MN Moves, MN Well-being",Schools,1
2024,Washington County,,Washington County,Washington,"MN Moves, MN Well-being",Schools,1
2024,Washington County,,Washington County,Washington,"MN Moves, MN Well-being",Schools,1
2024,Washington County,,Washington County,Washington,"MN Moves, MN Well-being",Schools,1
2024,Washington County,,Washington County,Washington,"MN Moves, MN Well-being",Schools,1
2024,Washington County,,Washington County,Washington,"MN Moves, MN Well-being",Schools,1
2024,Washington County,,Washington County,Washington,"MN Moves, MN Well-being",Schools,1
2024,Washington County,,Washington County,Washington,"MN Moves, MN Well-being",Schools,1
2024,Washington County,,Washington County,Washington,"MN Moves, MN Well-being",Schools,1
2024,Washington County,,Washington County,Washington,MN Eats,Community,1
2024,Washington County,,Washington County,Washington,MN Eats,Community,1
2024,Washington County,,Washington County,Washington,"MN Eats, MN Moves, MN Well-being",Schools,1
2024,Washington County,,Washington County,Washington,"MN Eats, MN Moves, MN Well-being",Schools,1
2024,Washington County,,Washington County,Washington,MN Moves,Schools,1
2024,Washington County,,Washington County,Washington,MN Moves,Schools,1
2024,Washington County,,Washington County,Washington,"MN Moves, MN Well-being","Schools, Workplace",1
2024,Washington County,,Washington County,Washington,"MN Moves, MN Well-being","Schools, Workplace",1
2024,Washington County,,Washington County,Washington,"MN Moves, MN Well-being",Schools,1
2024,Washington County,,Washington County,Washington,"MN Moves, MN Well-being","Schools, Workplace",1
2024,Washington County,,Washington County,Washington,MN Eats,Community,1
2024,Washington County,,Washington County,Washington,MN Eats,Community,1
2024,Washington County,,Washington County,Washington,MN Eats,Community,1
2024,Washington County,,Washington County,Washington,MN Eats,Community,1
2024,Washington County,,Washington County,Washington,MN Eats,Community,1
2024,Washington County,,Washington County,Washington,MN Eats,Community,1
2024,Washington County,,Washington County,Washington,MN Eats,"Schools, Workplace",1
2024,Washington County,,Washington County,Washington,MN Well-being,Community,1
2024,Washington County,,Washington County,Washington,MN Moves,Community,1
2024,Washington County,,Washington County,Washington,MN Moves,Community,1
2024,Washington County,,Washington County,Washington,MN Well-being,Workplace,1
2024,Washington County,,Washington County,Washington,MN Well-being,Workplace,1
2024,Washington County,,Washington County,Washington,MN Well-being,Workplace,1
2024,Washington County,,Washington County,Washington,MN Well-being,Workplace,1
2024,Washington County,,Washington County,Washington,"MN Moves, MN Well-being","Schools, Workplace",1
2024,Washington County,,Washington County,Washington,MN Moves,Community,1
2024,Washington County,,Washington County,Washington,"MN Breathes, MN Moves","Community, Health Care",1
2024,Washington County,,Washington County,Washington,MN Moves,Schools,1
2024,Washington County,,Washington County,Washington,MN Well-being,Schools,1
2024,Washington County,,Washington County,Washington,MN Well-being,Schools,1
2024,Washington County,,Washington County,Washington,MN Well-being,Schools,1
2024,Washington County,,Washington County,Washington,MN Well-being,Schools,1
2024,Washington County,,Washington County,Washington,MN Well-being,Schools,1
2024,Washington County,,Washington County,Washington,MN Well-being,Schools,1
2024,Washington County,,Washington County,Washington,MN Well-being,Schools,1
2024,Washington County,,Washington County,Washington,MN Well-being,Schools,1
2024,Washington County,,Washington County,Washington,MN Well-being,Schools,1
2024,Washington County,,Washington County,Washington,MN Well-being,Schools,1
2024,Washington County,,Washington County,Washington,MN Well-being,Schools,1
2024,Washington County,,Washington County,Washington,MN Well-being,Schools,1
2024,Washington County,,Washington County,Washington,MN Well-being,Schools,1
2024,Washington County,,Washington County,Washington,MN Well-being,Schools,1
2024,Washington County,,Washington County,Washington,MN Well-being,Schools,1
2024,Washington County,,Washington County,Washington,MN Well-being,Schools,1
2024,Washington County,,Washington County,Washington,MN Well-being,Schools,1
2024,Washington County,,Washington County,Washington,MN Well-being,Schools,1
2024,Washington County,,Washington County,Washington,MN Well-being,Schools,1
2024,Washington County,,Washington County,Washington,MN Well-being,Schools,1
2024,Washington County,,Washington County,Washington,MN Well-being,"Schools, Workplace",1
2024,Washington County,,Washington County,Washington,MN Well-being,"Schools, Workplace",1
2024,Washington County,,Washington County,Washington,MN Well-being,Schools,1
